kl_hash,kl_threat_score,kl_category,kl_first_seen,kl_popularity,kl_threat
0BD2669325B2325814FFF840416887CE,70,malware,27.09.2019 11:29,2,HEUR:Trojan.Script.Generic
C3CCB8C800FA51E3AB4E8DD9B9EC0FDD,70,malware,27.09.2019 11:29,2,HEUR:Trojan.Script.Generic
9B69AFAC1F8092DA11F7BAC392898FF8,70,malware,27.09.2019 11:29,2,HEUR:Trojan.Script.Generic
48F972BA920CBFB1A792D7C9F52D612A,70,malware,07.03.2019 02:32,2,HEUR:Trojan.Script.Generic
ACF2C26F43B9EC1C97ACB4A2B5AC7046,70,malware,25.02.2020 12:32,2,HEUR:Trojan.Script.Redirector.gen
065C094D0354798FF9F21293F07C55A6,70,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
6E6299E03B93D5E76677B12B5C70BDA9,70,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
3F901B5D9DE50F4AFB4E0F1642304497,70,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
8E4CBA4DBEF93EE16BB17A101DE40145,70,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
10693FCEE0541F0C5046174DC8806C87,70,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
3C805AC6B37E5FADAA26FB2D3FDC1409,70,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
AAF9E02D6C3F0A2532BFBA662C9FB4DE,70,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
608350FA2D38A05287C1D82C6AF70144,70,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
AEC8517F1B6370FB4DCAC2A77BE9E6B5,70,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
3B6C1AA9FFFB05BA21196F35C2C351E9,70,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
B3906C0C40223A06C1521A5BA5820498,70,malware,09.06.2016 10:36,1,Trojan-Dropper.VBS.Agent.bp
09B3FDD2F965E2950EC5E48CBB3AD0F6,68,malware,06.02.2020 01:28,3,HEUR:Trojan.Script.Generic
05329A71C59367193B899528C9DD553F,68,malware,11.04.2020 19:47,2,Trojan-PSW.Win32.Coins.wfc
E0CA2B766B0F9189DD4553D6614D0D3D,68,malware,11.04.2020 19:47,2,Trojan-PSW.Win32.Coins.wfn
AA864D4F84FCD2D9AEF7502B182C2A41,68,malware,22.11.2019 18:28,2,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,68,malware,22.11.2019 18:28,2,HEUR:Trojan.Script.Generic
A627BD8EB5369BD1301E7D4DF935B4BE,68,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
9C288AFDD2BB20F15C0DCB1E93636C0D,68,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Agent.gen
D15A15708200F5FB46A2FBFFF467BEE5,68,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
4B443CB877F493678948467885327E09,68,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Agent.gen
09B3FDD2F965E2950EC5E48CBB3AD0F6,68,malware,21.11.2019 11:11,2,HEUR:Trojan.Script.Generic
6275BB5F5C3CFAA125828AA3B4AF8B06,67,malware,05.07.2018 00:54,2,HEUR:Hoax.Script.Dating.gen
47AA36DAE8FF4685870A1D9D091062A8,67,malware,05.07.2018 00:54,2,HEUR:Hoax.Script.Dating.gen
5901F51936EC2B8F9383096A905BBCA3,67,malware,05.07.2018 00:54,2,HEUR:Hoax.Script.Dating.gen
D15A15708200F5FB46A2FBFFF467BEE5,67,malware,20.11.2019 21:42,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,67,malware,20.11.2019 21:42,2,HEUR:Trojan.Script.Generic
EC3D050C14CBEED7F7634902462FB478,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.aihu
C3CA7C443E635CEDDC9902CD69DB1872,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.aife
7D376434246E61169CE83D8AED1FBB6D,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.aiid
89D3E672A655638C3CDC5839545A0811,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.aijt
A1C6C74D772DC7DA0D111F6E898FC340,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.ahzx
74079846DA62A2F31DDDC20C55B08C1C,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.aiiq
C05CC865DC6890452E7B6112BF56C62F,66,malware,14.09.2019 00:32,3,Trojan-Downloader.Win32.Dofoil.cgxs
94E7602822AB7A0C3C1AB39D466D092C,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.aijn
8F9307A125152584570EB28C94744F70,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.aigi
4D4098DBD9FD5A131D22A2883EBEADCD,66,malware,14.09.2019 00:32,3,Backdoor.Win32.Mokes.aihk
4D7869EABBB6CEA120364347CE8594FF,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
183270787D802DA5A6023C4F1EE9FF11,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
9054FA7EB6060FEB1601025D48502A71,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
E39BDE283F69BBE2B7B50BED958B0CE3,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
568B4D2CC99AC4389D54E6560250B7B1,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
8DF8BB07C72EEADC300D2AB493B1C216,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
4AC9FF2A75FA49461F8D4C8F43FB562A,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
A2FCD52BC6486B8C170E6354AFDB1825,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
D78E971A3646F811BF6E935679A7B547,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
9376A47781CF65FF02342C21267FE0EB,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
413BBB9167D50B38B8836F5A1AE1B9AC,65,malware,19.02.2019 08:51,2,HEUR:Trojan.Win32.Generic
5ED9DA76BE273375F367016C8AB29D46,65,malware,19.02.2019 08:51,2,Trojan.Win32.Crypt.akem
BD6FFACE89C69157CED8A4ED643CD527,65,malware,19.02.2019 08:51,2,HEUR:Trojan.Win32.Kryptik.gen
6E74887437ECC744B280B5C6BAD6D3C7,65,malware,19.02.2019 08:51,2,HEUR:Worm.Win32.WBVB.vam
B87E92D832417BD26C77169AC5C92F3A,65,malware,19.02.2019 08:51,2,HEUR:Trojan-PSW.MSIL.Agensla.gen
ACE40508EB397E8F05DDCCABDC192127,65,malware,19.02.2019 08:51,2,HEUR:Backdoor.MSIL.NanoBot.gen
BEB661CDD8B710FA0ED2EC001BC3CA58,65,malware,19.02.2019 08:51,2,HEUR:Exploit.MSOffice.Generic
84B1229E1D152FD26E91850784C00FE5,65,malware,19.02.2019 08:51,2,HEUR:Trojan.Win32.Generic
A3819718431675514D85F10C5903AB30,65,malware,19.02.2019 08:51,2,HEUR:Exploit.MSOffice.Generic
9D7A4C0CE105CF49464466F49E79A5A1,65,malware,19.02.2019 08:51,2,HEUR:Exploit.MSOffice.Generic
D15A15708200F5FB46A2FBFFF467BEE5,65,malware,04.12.2019 13:03,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,65,malware,04.12.2019 13:03,2,HEUR:Trojan.Script.Generic
F833196D5BC47DCC396A7118B6D1A484,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
95F18A457B6505CB5156459C71AADCC1,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
FEF97062E7B1AD4BCB32D9AE42A78C00,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
EDF88F19C82430D707E7B2A130F6519F,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
59965C8DAC9BA51F02B558940BE90FE3,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
4A84181250BA7B81B7F274B300022562,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
428E25062009F27A22EB8CCE00B3B648,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
333AC1ACAA46D1925B47FC8E56B4D180,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
28E7F5FCCE884FBB668E96AC47FCBA9D,64,malware,23.09.2019 13:35,3,HEUR:Hoax.Script.Loss.gen
85995744AB3C4D0B9C78099146982FE4,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
A627BD8EB5369BD1301E7D4DF935B4BE,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
9C288AFDD2BB20F15C0DCB1E93636C0D,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Agent.gen
D15A15708200F5FB46A2FBFFF467BEE5,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
5B4BD24D6240F467BFBC74803C9F15B0,64,malware,04.04.2020 15:18,2,HEUR:Trojan.Win32.Generic
AA864D4F84FCD2D9AEF7502B182C2A41,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
D15A15708200F5FB46A2FBFFF467BEE5,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
34E071EC816BD25BE7E9C225ABF4E721,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
06C5FCD2162E12AD542F129E7F80E61C,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
C9822C1403219882BCB3BF28FBCAA0F9,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
EC65EDA18F33C8E4F765DCF062FBAB9A,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
2F9823A34EDC9D67BEEF1E6487F24132,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
D64D227F31BB74B0073BE9ED44FC3739,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
10F17B1D5606036A30718C32258DD386,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
4E43C82A0D3AA039B6F113C1ECD7F136,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
EF7C835EE24624F1D1578A19C033122D,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
670958D2A21DB933C504259A5A1B3012,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
FF83121488C551A241A73858AE257289,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
C72174ED62A9E2B36BE3C40D309BCC4E,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
FA0D26B6C9F418D7E39925E7A4D385CA,63,malware,25.11.2017 03:51,5,UDS:DangerousObject.Multi.Generic
10F849BA5BD2E30AC4252215E825C1B1,63,malware,25.11.2017 03:51,5,UDS:DangerousObject.Multi.Generic
7BC139B7B21DB4419B4E72976CB036F7,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
53D7FE901A3015B4F4C69FB54ED69D03,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
5ECF2CB9A6EFC30C7EA4F10199A398E1,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
