kl_hash,kl_threat_score,kl_category,kl_first_seen,kl_popularity,kl_threat
0E45D9D967B89D5C74E0A55E50D2140A816A4554267D46179E8EE1B76D982D5D,66,malware,13.02.2020 18:34,2,HEUR:Trojan.Script.Generic
D1DCC05464AD3ED54DBB8D53A120C510C05ECAC19681B00ED35C08CFEC66540D,65,malware,19.02.2019 08:51,2,HEUR:Trojan.Win32.Generic
FC53CC2F97029DC862F706B1013BB5DF2DF32EC7F81BDD4C3D4E5C315D1811C4,65,malware,19.02.2019 08:51,2,Trojan.Win32.Crypt.akem
AFABE82DB60DD42C7C0E7C4D7B0789DE69F7C2B7E1110D5BB5072D70D7C41507,65,malware,19.02.2019 08:51,2,HEUR:Trojan.Win32.Kryptik.gen
420DC965112FE80189965D8F9E1EAB66BC7E917631BA9978CDCCA10E3265E543,65,malware,19.02.2019 08:51,2,HEUR:Worm.Win32.WBVB.vam
EC4513F06BCEB40EFB3681906C75FF856577CD5351EBA1BA690749BEB83C74A5,65,malware,19.02.2019 08:51,2,HEUR:Trojan-PSW.MSIL.Agensla.gen
CCEBA50EE89CC6495545E339D3362E3515208E290A17BFE1A50C3FC4BD8CFA08,65,malware,19.02.2019 08:51,2,HEUR:Backdoor.MSIL.NanoBot.gen
F1C8131EDD3C5A30BE572C52D2E4C15E07968BEBAD0EE05C49EEE8374B89FE5A,65,malware,19.02.2019 08:51,2,HEUR:Exploit.MSOffice.Generic
6CEAAE378E0C72681E0D3E716208E9C35CB4991A1180C6347279791E0EC5A145,65,malware,19.02.2019 08:51,2,HEUR:Trojan.Win32.Generic
28E2D695B76BAB946382E350BF8CEB16B925D591CD5A00029ADEF86E397C1815,65,malware,19.02.2019 08:51,2,HEUR:Exploit.MSOffice.Generic
E192D2C8983C36DF9E75FAD5485B6FEAD46D04C9A2AB02CDBE32B259570CA1DA,65,malware,19.02.2019 08:51,2,HEUR:Exploit.MSOffice.Generic
4119DF72EC3D93F2B7BD404E125DC392EDD33BC967A6D7C49DFBCFB62D615CF9,65,malware,04.12.2019 13:03,2,HEUR:Trojan.Script.Generic
EDC94E86474CF094B0DF7B2B0FF504E68DE7FC1E0EFB94A73C5CBF82F3E52762,65,malware,04.12.2019 13:03,2,HEUR:Trojan.Script.Generic
FC28BEDE874BE1701101E300D1289624720827EE82973D9D487A33C08954DBC0,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
E9390767A4A65236E333BA7E96A8939F19FB2BE243BF9736663DBA4346EB0718,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
4BF047AB37F2B391C852CE57F6A231E4723FCEC033341A5C10ADDCDB6A8150C0,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
5D2FDCB7BFBE51885EC72415F8FCC12AA122010E6D9ED88FBEDE94131AA0D41F,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
2FC1620B5EC1D86DCED8FFD292FD9C77AD703DDE901846A588CDD6F7F4DCC331,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
7A12856EDA025DB3AEA3F2FE2F0AC60F3307F39FC1095F02AA64F4A17E87490D,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
B2E812B2F0150E3B8B63272384E4598F14B763D2528DAF767A34CC4655D11375,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
E5F422EDB227269BDED3F3A614D6F595B97FF0DCF663785FEE3E4DDC7874C58E,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
A19EB82288022083C2AF4990FFF71A61B98EA592023E0157ED4633150AFEF6F1,64,malware,23.09.2019 13:35,3,HEUR:Hoax.Script.Loss.gen
17ACDAC8154F98F293EF3BEFEC99DBC8BFCA5B886E375D32CD45E6A769E1E6BF,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
7D86DDFAC56F75595757521844292536C987A7F7A770BF97C68A5A0F444C2DEE,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
CEE367651CEE5E75E052E7442B5E74A54831D364F289ED68013217D3E14EBEB3,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Agent.gen
4119DF72EC3D93F2B7BD404E125DC392EDD33BC967A6D7C49DFBCFB62D615CF9,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
EDC94E86474CF094B0DF7B2B0FF504E68DE7FC1E0EFB94A73C5CBF82F3E52762,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
14C7BEC7369D4175C6D92554B033862B3847FF98A04DFEBDF9F5BB30180ED13E,64,malware,04.04.2020 15:18,2,HEUR:Trojan.Win32.Generic
EDC94E86474CF094B0DF7B2B0FF504E68DE7FC1E0EFB94A73C5CBF82F3E52762,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
4119DF72EC3D93F2B7BD404E125DC392EDD33BC967A6D7C49DFBCFB62D615CF9,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
0C8FEF072C2DCDEBF4310CAD6E678F0F90EFCE4BC6BF2768AE7A8CDBEA361748,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
517F4031C3589FE7F03FF6C581C69234B58C453B6743F57BEA8B800BC595A014,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
68847729A58714FC6D01FB78C1C03937C879F71D250EDB4327BD09E74545A27B,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
81F3050118D8C6034554C95F3CBE8774FA78F857711F11E95E9F61C61D94AD46,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
DD5BC8CFC0371B42D0D21DC5917745D1AB75BC9D1EBD2A9FBB1E287E203A8497,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
72873A96F768226F4B1106B5F25A80443D9F2F037F54FB49422D42A4F0BA5C9A,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
ADA01F5C491FAE1173A312A48C162EDF3388A02C8BF17AFEB8931243E0C6BACC,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
D70B4AD628F71ACA05E398DD630F61A768ACE280D150E097CF2051D4BEA5067A,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
2751172892AE73303B360A9AD8F81110013DFB4AD45FA503A804D266EE173456,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
64409B1B1E9FDE7907FB5C90DF9667F5D2829C0E01947430395AC28CFAD538F3,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
7A75C431BA5B64F2740AEF33E525C8AE26F1A89B13A4D64385E44C1779150EE8,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
7891EAB885689C087C50E24A994FB6A843923A9433EAB15781B67AA1DF1D1D87,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
6A030339A4E860B1E0982D4C84606A317177BCE0AE50F20FB685EE13873C2C86,63,malware,25.11.2017 03:51,5,UDS:DangerousObject.Multi.Generic
CA1200A5AA825FACB57BF3A9F804A95CD6C82A052012A498EDB827D6287B388B,63,malware,25.11.2017 03:51,5,UDS:DangerousObject.Multi.Generic
313500422B1A0713621EF169FC7C8436039ADD60AEC29C15F1843616065B14C4,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
EE42884290AF9E3F6C5190191E18F443EADFA14444197C087F34C9CD59AF57EE,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
0B62E9226A10A8452BC53067FBB3A8F6CED1215363B07A9C0AF6657DD514A2F0,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
EAACC65A962258E92F62B668DC6EECCA0C9743E711CB5EF0DDA423A3016B49DB,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
6A030339A4E860B1E0982D4C84606A317177BCE0AE50F20FB685EE13873C2C86,63,malware,23.11.2017 09:42,4,UDS:DangerousObject.Multi.Generic
EAACC65A962258E92F62B668DC6EECCA0C9743E711CB5EF0DDA423A3016B49DB,63,malware,12.04.2020 04:40,3,HEUR:Trojan.Script.Generic
84F52E6AF1C4AF6F3E18F4EB6A9F691CFA03E0FF27DBF9F95109E8F3B41FD9A5,63,malware,17.02.2020 22:58,3,HEUR:Trojan.Script.Miner.gen
84E02B72A8F46CABA5FE7EBA46E8E0417A2C8FD3FB3C7898992391E7611C933D,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
5ADDA7FF1775618A50A354CBD30CB8EC1229E298B5D6A3CA3F59241101025D6E,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
9D9F13DBF5D8A53BB63E515A30E31AD4F1E728FAD850DB7C5E26B0C662404240,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
73D4D5E5CA92251A02E270ECF65E2B6CA77ACC6D5E86CF4EFB9E369811D36CBA,63,malware,17.08.2018 04:59,2,HEUR:Trojan-Spy.Win32.Stealer.gen
C09A6AB2890EFDF4E9B405D72FC1FFEBE205C2131A3F701841993D272F9E1F77,63,malware,17.08.2018 04:59,2,UDS:DangerousObject.Multi.Generic
49C653132E1FF6C21F6C6E9703A1E3878A1E4EFE4E17D7C6B99F8ED836742519,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
2D3050EE3F6536702FB7372089CC072A5F058527528762CEA9FFC944FFF4EA3A,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
566D1EB9B2EDD89CAEE446B7A6E3098F6FC2C66581A28F97588770F2C5884BAA,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
7DCCE94F1FFBE3E47A6AA0087D31613834FB0B9AD912F7561FB33583745DB88F,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
2CD65ABF37312D991BA23467C1548098D9D2902E6DE7ADF4AEFBACDD1A1CACBA,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
9ADDE641017AAB66E316E0646AD67586D3BC0C6F6C751B703CEDAD5D4DCD3656,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
ADDD382CE1F38E00B44C3F4881BB9A16961D54AB48E51916C304220C5D30B4DF,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
62D79ACFAC861E7D20C39B1042CA8F6B4899E39DE7439AE8835BF963FC99F165,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
5C887AB05FB8343682B241BCD9DF65A74CAC4CFF184200D2D64CF6A1666875FC,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
ECF106BA3E0ADD1623A3D3B44F3D50013AB5584AD9A4D109135C9FC9ED192AAA,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
