kl_ip,kl_threat_score,kl_category,kl_first_seen,kl_popularity
5.188.66.47,74,spam,05.02.2020 09:50,2
18.189.95.127,74,spam,05.02.2020 13:50,2
3.125.156.250,74,spam,23.12.2019 14:00,2
14.162.139.18,74,spam,30.10.2016 18:40,2
14.231.255.231,74,spam,15.01.2020 06:30,2
5.142.238.115,74,spam,09.02.2020 09:50,2
2.58.77.83,74,spam,09.02.2020 13:50,2
14.41.127.231,74,spam,08.02.2020 18:00,2
14.229.170.181,74,spam,29.01.2020 10:00,2
14.37.35.69,74,spam,27.01.2020 22:10,2
1.53.88.157,74,spam,26.10.2019 14:10,2
14.254.250.82,74,spam,23.01.2020 18:00,2
2.58.126.14,74,spam,07.02.2020 18:10,2
14.254.233.207,74,spam,29.01.2020 10:00,2
14.229.103.27,74,spam,30.01.2020 06:00,2
14.177.26.146,74,spam,29.01.2020 10:00,2
14.232.80.28,74,spam,03.02.2020 06:00,2
2.44.152.126,74,spam,28.12.2019 13:50,2
14.235.40.237,74,spam,14.01.2020 18:00,2
14.251.228.93,74,spam,29.12.2019 09:50,2
1.9.27.130,74,spam,18.02.2020 06:10,1
1.55.94.187,74,spam,23.12.2019 09:50,1
1.55.40.140,74,spam,30.08.2017 06:40,1
1.53.3.108,74,spam,18.01.2020 13:50,1
1.163.44.168,74,spam,08.08.2019 02:10,1
1.53.3.191,74,spam,03.08.2016 14:40,1
1.52.196.122,74,spam,30.10.2016 14:50,1
1.52.195.212,74,spam,07.02.2020 13:50,1
1.162.105.235,74,spam,06.12.2019 05:50,1
1.207.63.162,74,spam,19.02.2019 13:50,1
1.186.186.116,74,spam,25.02.2020 10:00,1
1.179.196.49,74,spam,22.02.2020 06:00,1
1.23.22.111,74,spam,19.02.2020 10:00,1
1.160.18.138,74,spam,13.02.2020 06:00,1
1.169.113.229,74,spam,11.02.2020 09:50,1
1.169.109.138,74,spam,05.01.2020 01:50,1
1.164.173.131,74,spam,31.12.2019 01:50,1
1.53.114.221,74,spam,29.06.2019 06:10,1
1.193.245.179,74,spam,14.05.2019 17:40,1
1.52.44.84,74,spam,29.05.2016 23:00,1
1.54.211.221,74,spam,15.10.2017 15:10,1
1.180.217.139,74,spam,02.10.2018 01:40,1
1.179.185.101,74,spam,27.02.2020 10:00,1
1.169.108.79,74,spam,03.01.2020 13:50,1
1.55.113.205,74,spam,16.10.2019 10:10,1
1.160.10.2,74,spam,23.02.2020 10:00,1
1.169.115.67,74,spam,10.02.2020 06:00,1
1.162.105.97,74,spam,07.02.2020 10:40,1
1.160.165.167,74,spam,17.01.2020 06:00,1
1.163.39.137,74,spam,06.12.2019 05:50,1
2.42.32.187,74,spam,08.09.2019 06:20,1
1.214.202.234,74,spam,07.12.2018 09:40,1
1.55.219.36,74,spam,03.02.2020 13:50,1
1.33.181.56,74,spam,03.02.2020 06:00,1
1.85.36.90,74,spam,18.10.2016 10:30,1
1.186.116.163,74,spam,18.05.2019 09:40,1
1.164.171.183,74,spam,04.01.2020 09:50,1
1.169.115.34,74,spam,18.10.2019 10:20,1
1.55.142.48,74,spam,23.09.2019 08:30,1
1.163.33.187,74,spam,12.05.2019 13:40,1
1.52.121.170,74,spam,01.07.2017 00:00,1
1.238.117.15,74,spam,26.02.2019 05:50,1
1.162.111.117,74,spam,05.01.2020 09:50,1
1.164.174.238,74,spam,04.01.2020 06:00,1
1.162.162.50,74,spam,09.08.2019 06:10,1
1.39.208.23,74,spam,01.11.2018 01:40,1
1.55.178.161,74,spam,22.10.2017 10:50,1
1.38.164.150,74,spam,17.02.2020 10:00,1
1.55.219.185,74,spam,24.08.2016 15:00,1
1.163.37.230,74,spam,21.02.2020 06:00,1
1.238.117.76,74,spam,24.01.2019 13:02,1
1.234.63.161,74,spam,27.11.2019 06:00,1
1.160.38.136,74,spam,22.12.2019 05:50,1
1.164.174.42,74,spam,26.02.2020 06:30,1
1.23.122.40,74,spam,06.07.2019 02:10,1
1.214.161.53,74,spam,11.12.2017 01:40,1
1.180.164.175,74,spam,04.09.2019 18:20,1
1.186.118.130,74,spam,15.06.2018 17:40,1
1.47.194.220,74,spam,29.11.2016 22:40,1
1.53.89.169,74,spam,06.02.2020 18:00,1
1.55.41.193,74,spam,15.11.2016 14:40,1
1.52.173.107,74,spam,01.08.2017 10:40,1
1.186.106.62,74,spam,15.10.2018 13:40,1
1.23.83.219,74,spam,25.01.2020 09:50,1
1.52.171.182,74,spam,05.01.2020 13:50,1
1.162.108.243,74,spam,04.01.2020 06:00,1
1.162.218.72,74,spam,21.12.2019 14:50,1
1.46.4.214,74,spam,27.07.2018 09:40,1
1.53.52.232,74,spam,19.03.2018 21:50,1
1.52.126.65,74,spam,05.09.2017 18:40,1
1.162.97.225,74,spam,07.12.2019 09:50,1
1.23.21.114,74,spam,03.12.2018 01:40,1
1.53.89.136,74,spam,21.02.2020 18:30,1
1.164.170.35,74,spam,03.01.2020 17:50,1
1.55.29.101,74,spam,23.02.2017 19:20,1
1.158.94.162,74,spam,22.02.2020 13:50,1
1.162.110.165,74,spam,02.01.2020 10:10,1
1.163.26.108,74,spam,18.11.2019 02:00,1
1.52.204.69,74,spam,28.10.2016 15:50,1
1.162.98.206,74,spam,26.01.2020 06:00,1
1.53.88.10,74,spam,02.12.2019 13:50,1
1.169.111.156,74,spam,11.11.2019 01:50,1
1.47.41.243,74,spam,11.04.2018 01:40,1
1.52.105.30,74,spam,17.07.2016 14:30,1
1.33.168.151,74,spam,12.10.2019 22:20,1
1.179.191.29,74,spam,27.01.2020 06:00,1
1.162.160.175,74,spam,07.02.2020 06:10,1
1.162.99.65,74,spam,27.01.2020 02:00,1
1.160.26.198,74,spam,23.12.2019 06:00,1
1.160.28.177,74,spam,15.12.2019 09:50,1
1.38.196.29,74,spam,25.10.2019 18:20,1
1.22.150.77,74,spam,30.03.2019 21:40,1
1.169.115.90,74,spam,01.10.2018 17:40,1
1.186.108.21,74,spam,30.11.2017 13:40,1
1.52.127.33,74,spam,06.01.2017 18:40,1
1.52.55.170,74,spam,27.09.2016 14:40,1
1.55.45.120,74,spam,30.05.2016 06:50,1
2.60.98.250,74,spam,21.02.2020 22:00,1
1.55.177.178,74,spam,06.07.2016 11:11,1
1.40.245.204,74,spam,04.02.2020 06:00,1
1.160.20.175,74,spam,23.12.2019 06:00,1
1.169.111.187,74,spam,03.12.2019 05:50,1
1.53.8.142,74,spam,03.11.2019 22:00,1
1.246.31.169,74,spam,29.01.2020 10:00,1
1.47.38.180,74,spam,16.05.2016 12:02,1
1.52.165.246,74,spam,22.02.2020 13:50,1
1.163.26.174,74,spam,22.02.2020 13:50,1
1.186.186.24,74,spam,22.02.2020 13:50,1
1.164.174.96,74,spam,22.02.2020 09:50,1
1.162.160.242,74,spam,08.02.2020 02:00,1
1.52.172.37,74,spam,09.01.2020 10:30,1
1.160.165.223,74,spam,04.01.2020 09:50,1
1.169.114.246,74,spam,23.12.2019 09:50,1
1.160.33.16,74,spam,22.12.2019 10:20,1
1.162.58.62,74,spam,06.11.2019 13:50,1
1.169.111.220,74,spam,25.10.2019 02:20,1
1.53.216.201,74,spam,01.11.2017 19:10,1
1.52.122.167,74,spam,19.01.2017 19:10,1
1.53.217.166,74,spam,27.08.2016 14:30,1
1.55.239.26,74,spam,04.08.2016 15:20,1
1.164.172.221,74,spam,15.11.2019 06:10,1
1.38.92.119,74,spam,18.11.2018 05:50,1
1.53.218.137,74,spam,05.02.2020 18:20,1
1.160.162.186,74,spam,24.02.2020 06:20,1
2.38.174.238,74,spam,22.02.2020 17:50,1
1.53.170.74,74,spam,22.02.2020 09:50,1
1.47.235.22,74,spam,22.02.2020 09:50,1
1.55.239.144,74,spam,09.01.2020 18:00,1
1.169.110.232,74,spam,23.12.2019 09:50,1
1.164.175.172,74,spam,21.12.2019 02:00,1
1.55.227.200,74,spam,30.03.2018 17:40,1
1.52.35.210,74,spam,25.12.2016 10:20,1
1.55.196.27,74,spam,25.07.2016 14:40,1
1.54.212.170,74,spam,11.11.2016 14:40,1
1.55.164.0,74,spam,23.02.2017 19:20,1
1.53.147.166,74,spam,26.02.2020 06:30,1
1.46.171.34,74,spam,25.02.2020 22:10,1
1.53.159.176,74,spam,20.02.2020 13:50,1
1.160.15.198,74,spam,20.02.2020 05:50,1
1.163.30.247,74,spam,20.02.2020 02:00,1
1.47.161.117,74,spam,20.02.2020 02:00,1
1.169.111.109,74,spam,09.02.2020 13:50,1
1.160.14.72,74,spam,09.02.2020 02:00,1
1.162.222.194,74,spam,07.02.2020 02:00,1
1.39.75.52,74,spam,06.02.2020 13:50,1
1.187.129.45,74,spam,06.02.2020 13:50,1
1.39.238.2,74,spam,05.02.2020 22:20,1
1.55.126.36,74,spam,03.02.2020 06:00,1
1.162.104.167,74,spam,01.02.2020 01:50,1
1.53.54.40,74,spam,11.01.2020 09:50,1
1.47.169.31,74,spam,09.01.2020 22:10,1
1.169.112.243,74,spam,23.12.2019 09:50,1
1.169.112.217,74,spam,14.12.2019 05:50,1
1.160.164.172,74,spam,24.10.2019 22:20,1
1.54.215.44,74,spam,05.02.2017 06:50,1
1.55.179.189,74,spam,19.08.2016 02:40,1
1.55.183.206,74,spam,29.07.2016 19:40,1
1.55.193.239,74,spam,18.07.2016 02:40,1
1.160.32.83,74,spam,25.02.2020 18:00,1
1.163.54.151,74,spam,25.02.2020 01:50,1
1.163.55.182,74,spam,23.02.2020 13:50,1
1.47.224.249,74,spam,22.02.2020 09:50,1
1.164.170.57,74,spam,20.02.2020 02:00,1
1.169.108.238,74,spam,20.02.2020 02:00,1
1.169.77.71,74,spam,10.02.2020 17:50,1
2.38.144.80,74,spam,02.02.2020 18:00,1
1.163.40.229,74,spam,14.01.2020 10:00,1
1.47.73.206,74,spam,20.10.2016 23:20,1
2.50.161.142,74,spam,11.01.2020 17:50,1
1.53.14.35,74,spam,25.07.2016 14:40,1
1.160.161.168,74,spam,04.01.2020 09:50,1
1.162.96.132,74,spam,30.11.2019 02:30,1
1.220.51.83,74,spam,13.07.2019 14:20,1
1.46.102.91,74,spam,11.12.2019 06:00,1
1.160.167.122,74,spam,02.12.2019 01:50,1
1.162.97.219,74,spam,30.07.2019 02:10,1
1.162.217.244,74,spam,30.01.2020 09:50,1
1.55.109.194,74,spam,28.05.2016 14:30,1
1.55.164.29,74,spam,14.08.2016 15:01,1
1.163.50.168,74,spam,22.10.2019 10:10,1
1.164.175.60,74,spam,24.02.2020 10:00,1
1.53.170.162,74,spam,26.12.2019 10:30,1
1.38.196.163,74,spam,09.10.2019 14:20,1
1.53.198.47,74,spam,14.02.2020 13:50,1
1.186.182.27,74,spam,26.02.2018 01:40,1
1.52.125.27,74,spam,14.11.2016 12:21,1
1.53.88.104,74,spam,31.12.2019 10:00,1
1.55.113.174,74,spam,23.02.2020 18:00,1
1.46.47.69,74,spam,11.02.2020 09:50,1
1.172.169.125,74,spam,27.02.2020 05:50,1
1.46.68.182,74,spam,27.02.2020 10:00,1
1.186.175.18,74,spam,18.02.2019 17:51,1
1.232.123.72,74,spam,23.02.2019 17:40,1
1.163.55.212,74,spam,25.02.2020 01:50,1
1.52.130.163,74,spam,18.02.2020 02:10,1
1.55.197.110,74,spam,17.06.2016 19:10,1
1.52.55.150,74,spam,10.12.2019 18:00,1
1.164.173.79,74,spam,22.11.2019 06:00,1
1.54.212.129,74,spam,26.01.2017 23:10,1
1.163.55.200,74,spam,27.02.2020 01:50,1
1.160.161.221,74,spam,27.02.2020 01:50,1
1.47.36.87,74,spam,26.02.2020 22:30,1
1.187.43.14,74,spam,26.02.2020 22:30,1
1.160.160.45,74,spam,16.02.2020 10:20,1
1.52.207.187,74,spam,23.02.2020 10:00,1
2.58.77.226,74,spam,26.02.2020 18:00,1
1.47.7.244,74,spam,28.11.2018 01:40,1
1.186.112.110,74,spam,09.02.2019 05:50,1
1.38.60.104,74,spam,26.02.2020 14:00,1
1.144.138.248,74,spam,26.02.2020 10:10,1
1.53.88.222,74,spam,26.02.2020 06:30,1
1.52.86.172,74,spam,26.02.2020 06:30,1
1.162.109.103,74,spam,10.08.2019 02:10,1
1.0.151.141,74,spam,15.02.2020 01:50,1
1.52.104.49,74,spam,25.02.2020 22:10,1
1.186.110.29,74,spam,25.02.2020 22:10,1
1.54.192.253,74,spam,19.08.2016 15:00,1
1.23.83.130,74,spam,25.02.2020 18:00,1
1.53.144.50,74,spam,22.02.2020 09:50,1
1.160.162.28,74,spam,22.02.2020 09:50,1
1.175.116.71,74,spam,12.02.2020 06:00,1
1.162.208.251,74,spam,25.10.2019 18:20,1
1.38.236.16,74,spam,14.02.2020 21:50,1
2.43.180.240,74,spam,25.02.2020 15:00,1
1.162.99.245,74,spam,24.02.2020 02:02,1
1.54.201.208,74,spam,11.02.2020 18:00,1
1.164.175.155,74,spam,05.02.2020 02:00,1
1.22.100.121,74,spam,25.02.2020 10:00,1
1.39.240.57,74,spam,25.02.2020 10:00,1
1.160.8.61,74,spam,25.02.2020 10:00,1
1.164.170.88,74,spam,25.02.2020 10:00,1
1.162.99.78,74,spam,31.01.2020 09:50,1
1.160.30.103,74,spam,25.02.2020 05:50,1
1.162.164.102,74,spam,25.02.2020 05:50,1
1.163.41.146,74,spam,25.02.2020 05:50,1
1.162.167.131,74,spam,13.08.2019 06:20,1
1.47.69.120,74,spam,21.08.2016 14:40,1
1.52.121.92,74,spam,19.11.2016 14:40,1
1.55.108.253,74,spam,22.10.2019 18:10,1
1.160.163.110,74,spam,25.02.2020 01:50,1
1.200.38.159,74,spam,25.02.2020 01:50,1
2.42.119.138,74,spam,25.02.2020 01:50,1
1.160.32.163,74,spam,31.10.2018 01:50,1
1.39.144.123,74,spam,24.02.2020 22:00,1
1.179.187.142,74,spam,24.02.2020 22:00,1
2.44.55.108,74,spam,24.02.2020 17:50,1
1.39.185.202,74,spam,24.02.2020 17:50,1
1.38.201.69,74,spam,24.02.2020 17:50,1
1.23.192.132,74,spam,24.02.2020 17:50,1
1.160.19.108,74,spam,24.02.2020 17:50,1
1.22.240.107,74,spam,18.02.2020 22:00,1
1.53.88.2,74,spam,24.02.2020 14:00,1
1.53.196.38,74,spam,24.02.2020 14:00,1
1.38.140.191,74,spam,24.02.2020 14:00,1
1.164.171.240,74,spam,18.02.2020 06:10,1
1.52.58.127,74,spam,13.02.2020 21:50,1
1.47.64.188,74,spam,11.02.2020 14:10,1
1.169.115.187,74,spam,04.01.2020 06:00,1
1.186.196.143,74,spam,18.03.2019 09:40,1
1.47.232.169,74,spam,23.02.2020 18:00,1
1.160.35.217,74,spam,24.02.2020 10:00,1
1.59.254.191,74,spam,24.02.2020 10:00,1
1.171.133.154,74,spam,24.02.2020 10:00,1
1.162.108.138,74,spam,15.01.2020 06:30,1
1.164.175.68,74,spam,08.01.2020 06:10,1
1.160.14.212,74,spam,24.02.2020 06:20,1
1.164.173.91,74,spam,23.12.2019 09:50,1
1.9.210.100,74,spam,15.10.2017 03:20,1
1.164.171.47,74,spam,16.02.2020 10:20,1
1.54.209.1,74,spam,28.11.2016 10:40,1
1.162.110.242,74,spam,22.02.2018 17:50,1
1.160.166.37,74,spam,30.10.2019 10:00,1
1.53.52.9,74,spam,25.10.2016 14:50,1
1.46.165.249,74,spam,23.02.2020 02:10,1
1.55.81.89,74,spam,23.02.2020 21:50,1
1.23.163.194,74,spam,23.02.2020 13:50,1
1.54.199.159,74,spam,15.04.2018 21:40,1
2.50.62.178,74,spam,10.02.2020 06:00,1
1.54.207.8,74,spam,18.02.2020 14:00,1
1.160.9.159,74,spam,15.12.2019 09:50,1
1.163.28.32,74,spam,05.12.2019 01:50,1
1.160.26.169,74,spam,20.02.2020 13:50,1
1.52.184.197,74,spam,19.02.2020 05:50,1
1.55.219.39,74,spam,31.12.2019 13:50,1
1.160.13.237,74,spam,23.02.2020 05:50,1
1.160.13.77,74,spam,23.02.2020 05:50,1
1.163.53.206,74,spam,23.02.2020 05:50,1
1.171.141.8,74,spam,23.02.2020 05:50,1
2.53.146.187,74,spam,23.02.2020 02:00,1
1.162.208.150,74,spam,23.02.2020 02:10,1
1.162.162.195,74,spam,23.02.2020 02:10,1
1.162.166.218,74,spam,23.02.2020 02:10,1
1.160.25.55,74,spam,23.02.2020 02:10,1
1.162.100.243,74,spam,24.09.2019 06:20,1
1.53.6.215,74,spam,22.02.2020 09:50,1
1.53.217.142,74,spam,25.07.2017 10:40,1
1.55.81.45,74,spam,22.02.2020 17:50,1
1.55.163.122,74,spam,21.02.2020 10:00,1
1.53.55.227,74,spam,21.02.2020 18:30,1
1.23.151.51,74,spam,22.02.2020 13:50,1
1.46.68.94,74,spam,22.02.2020 13:50,1
1.186.230.225,74,spam,22.02.2020 13:50,1
1.187.95.21,74,spam,22.02.2020 13:50,1
1.186.127.137,74,spam,22.02.2020 09:50,1
1.165.68.77,74,spam,22.02.2020 09:50,1
1.23.213.114,74,spam,22.02.2020 09:50,1
1.162.208.239,74,spam,22.02.2020 09:50,1
1.52.170.214,74,spam,05.09.2019 14:10,1
1.160.13.186,74,spam,07.08.2016 10:40,1
1.164.169.94,74,spam,22.02.2020 06:00,1
1.162.110.145,74,spam,04.01.2020 06:00,1
1.162.99.118,74,spam,24.12.2019 10:00,1
1.162.109.14,74,spam,08.08.2019 10:20,1
1.54.192.91,74,spam,21.02.2020 22:00,1
1.172.176.58,74,spam,21.02.2020 13:50,1
1.38.92.13,74,spam,22.02.2020 01:50,1
1.22.120.217,74,spam,21.02.2020 22:00,1
1.22.61.248,74,spam,21.02.2020 22:00,1
1.39.135.93,74,spam,21.02.2020 22:00,1
1.54.204.163,74,spam,21.02.2020 22:00,1
1.159.153.26,74,spam,21.02.2020 22:00,1
1.186.123.129,74,spam,21.02.2020 22:00,1
1.186.181.139,74,spam,21.02.2020 13:50,1
1.2.242.11,74,spam,21.02.2020 13:50,1
1.47.107.4,74,spam,05.08.2016 11:00,1
1.55.109.219,74,spam,04.01.2020 18:00,1
1.169.108.175,74,spam,21.02.2020 10:00,1
1.38.56.48,74,spam,13.01.2020 21:50,1
1.47.233.226,74,spam,21.02.2020 06:00,1
1.160.18.215,74,spam,21.02.2020 06:00,1
1.162.110.11,74,spam,21.02.2020 06:00,1
1.193.248.22,74,spam,21.02.2020 06:00,1
1.162.107.8,74,spam,21.02.2020 02:00,1
1.39.250.25,74,spam,20.02.2020 22:10,1
1.39.78.218,74,spam,20.02.2020 22:10,1
1.55.216.199,74,spam,22.05.2018 21:50,1
1.38.202.134,74,spam,20.02.2020 10:10,1
1.179.175.26,74,spam,30.01.2020 06:00,1
1.162.100.215,74,spam,21.09.2019 14:20,1
1.46.71.238,74,spam,20.02.2020 05:50,1
1.52.113.180,74,spam,20.02.2020 05:50,1
1.52.108.197,74,spam,23.05.2016 14:20,1
1.129.148.202,74,spam,20.02.2020 02:00,1
2.42.148.36,74,spam,18.02.2020 22:00,1
1.164.175.138,74,spam,16.02.2020 06:00,1
1.169.111.236,74,spam,25.10.2019 10:10,1
1.46.168.53,74,spam,19.02.2020 22:00,1
1.22.30.33,74,spam,19.02.2020 18:00,1
1.47.104.121,74,spam,01.08.2016 11:50,1
1.52.164.21,74,spam,19.02.2020 13:50,1
1.38.164.250,74,spam,19.02.2020 13:50,1
1.53.150.68,74,spam,18.02.2020 06:10,1
1.160.19.133,74,spam,11.02.2020 06:00,1
1.23.82.118,74,spam,03.02.2020 06:00,1
1.162.96.47,74,spam,30.01.2020 02:40,1
1.162.103.61,74,spam,17.01.2020 03:10,1
1.163.51.27,74,spam,19.02.2020 10:00,1
1.186.120.8,74,spam,19.02.2019 09:40,1
1.53.6.216,74,spam,17.11.2018 01:40,1
1.53.14.205,74,spam,16.02.2020 18:00,1
1.160.166.64,74,spam,19.02.2020 05:50,1
1.160.163.138,74,spam,19.02.2020 02:10,1
1.160.163.149,74,spam,26.01.2020 06:00,1
1.172.83.199,74,spam,18.02.2020 22:00,1
1.162.100.92,74,spam,02.01.2020 02:20,1
1.53.195.17,74,spam,18.02.2020 17:50,1
1.46.239.178,74,spam,18.02.2020 17:50,1
1.191.94.213,74,spam,18.02.2020 17:50,1
1.186.183.117,74,spam,23.04.2019 13:40,1
2.25.16.86,74,spam,13.02.2020 01:50,1
2.58.76.226,74,spam,12.02.2020 17:50,1
1.162.101.55,74,spam,08.02.2020 02:00,1
1.160.36.41,74,spam,18.02.2020 10:00,1
1.52.151.5,74,spam,18.02.2020 10:00,1
1.52.59.224,74,spam,03.10.2016 03:10,1
1.52.63.6,74,spam,16.05.2016 12:02,1
2.50.5.190,74,spam,22.01.2020 06:10,1
1.164.175.35,74,spam,18.02.2020 06:10,1
1.169.111.198,74,spam,22.12.2019 05:50,1
1.52.207.58,74,spam,14.06.2016 09:01,1
1.163.52.140,74,spam,18.02.2020 02:10,1
1.163.29.64,74,spam,18.02.2020 02:10,1
1.160.29.59,74,spam,18.02.2020 02:10,1
1.53.218.10,74,spam,01.07.2017 15:50,1
1.160.27.7,74,spam,17.02.2020 22:00,1
1.129.228.90,74,spam,11.02.2020 02:00,1
1.162.99.251,74,spam,09.02.2020 09:50,1
1.47.46.28,74,spam,17.02.2020 17:50,1
2.25.16.58,74,spam,17.02.2020 17:50,1
1.162.162.178,74,spam,26.06.2019 06:11,1
1.54.36.180,74,spam,09.02.2020 06:00,1
2.27.117.190,74,spam,08.02.2020 02:00,1
1.162.108.251,74,spam,07.02.2020 02:00,1
1.187.41.29,74,spam,05.02.2020 13:50,1
2.50.157.78,74,spam,28.01.2020 17:50,1
1.38.188.55,74,spam,21.07.2019 02:10,1
1.55.109.74,74,spam,11.10.2016 14:40,1
1.163.54.217,74,spam,17.02.2020 10:00,1
1.23.253.230,74,spam,12.02.2020 09:50,1
1.160.167.118,74,spam,17.02.2020 06:00,1
1.160.39.121,74,spam,17.02.2020 06:00,1
1.160.164.168,74,spam,17.02.2020 06:00,1
1.169.111.164,74,spam,28.12.2019 06:10,1
2.53.171.111,74,spam,15.02.2020 01:50,1
2.43.165.7,74,spam,16.02.2020 21:50,1
1.169.114.185,74,spam,18.12.2019 05:50,1
1.162.107.84,74,spam,02.12.2019 06:00,1
1.162.98.173,74,spam,07.07.2019 02:10,1
1.162.104.163,74,spam,16.02.2020 06:00,1
1.169.113.121,74,spam,21.01.2020 10:00,1
1.161.93.166,74,spam,29.12.2019 22:00,1
1.175.182.45,74,spam,15.02.2020 14:10,1
1.169.108.93,74,spam,15.02.2020 10:00,1
1.169.113.161,74,spam,15.02.2020 06:10,1
1.160.16.143,74,spam,15.02.2020 06:10,1
1.53.56.91,74,spam,15.02.2020 06:10,1
1.169.253.20,74,spam,14.02.2020 13:50,1
1.160.36.166,74,spam,15.02.2020 01:50,1
1.164.175.55,74,spam,30.12.2019 05:50,1
1.162.99.35,74,spam,02.12.2019 01:50,1
1.186.127.118,74,spam,14.02.2020 13:50,1
1.160.1.61,74,spam,14.02.2020 10:00,1
1.38.196.48,74,spam,17.12.2019 10:00,1
1.186.124.241,74,spam,15.01.2020 18:20,1
1.53.129.226,74,spam,14.02.2020 06:00,1
1.47.173.14,74,spam,21.07.2017 03:00,1
1.38.128.45,74,spam,13.02.2020 18:00,1
1.46.13.235,74,spam,21.02.2019 13:40,1
1.186.108.186,74,spam,12.02.2020 21:50,1
1.186.117.223,74,spam,10.12.2019 22:10,1
1.160.30.203,74,spam,13.02.2020 10:00,1
1.160.163.78,74,spam,13.02.2020 10:00,1
1.46.141.160,74,spam,14.08.2019 22:20,1
1.160.161.212,74,spam,13.02.2020 06:00,1
1.163.24.123,74,spam,13.02.2020 06:00,1
1.169.114.238,74,spam,17.12.2019 10:00,1
1.163.41.101,74,spam,13.02.2020 01:50,1
1.169.108.168,74,spam,15.01.2020 10:00,1
1.169.112.29,74,spam,07.12.2019 06:00,1
1.55.164.181,74,spam,01.09.2016 02:30,1
1.163.54.83,74,spam,12.02.2020 09:50,1
1.162.161.129,74,spam,12.02.2020 09:50,1
1.22.148.227,74,spam,12.02.2020 09:50,1
1.212.24.35,74,spam,23.09.2019 08:30,1
1.46.166.198,74,spam,11.02.2020 18:00,1
1.164.175.180,74,spam,27.12.2019 06:00,1
1.160.16.158,74,spam,12.02.2020 06:00,1
1.169.114.125,74,spam,26.12.2019 10:30,1
1.238.106.137,74,spam,15.10.2017 11:20,1
1.164.175.61,74,spam,02.01.2020 05:50,1
1.186.185.232,74,spam,11.02.2020 18:00,1
1.171.103.115,74,spam,11.02.2020 18:00,1
1.47.193.205,74,spam,07.02.2020 18:10,1
1.22.240.250,74,spam,11.02.2020 14:10,1
1.52.166.149,74,spam,01.08.2019 14:10,1
1.169.110.191,74,spam,11.12.2019 06:00,1
1.162.166.146,74,spam,08.12.2019 06:00,1
1.52.168.73,74,spam,05.08.2016 02:40,1
2.60.169.152,74,spam,31.01.2020 21:50,1
1.54.194.234,74,spam,05.07.2019 18:20,1
1.169.110.40,74,spam,10.01.2020 06:00,1
1.169.110.248,74,spam,30.01.2020 06:00,1
2.44.214.38,74,spam,08.02.2020 22:10,1
2.47.215.80,74,spam,08.02.2020 22:10,1
1.54.182.116,74,spam,08.02.2020 18:00,1
1.163.45.119,74,spam,10.02.2020 09:50,1
1.162.122.182,74,spam,10.02.2020 06:00,1
1.53.151.52,74,spam,10.02.2020 06:00,1
1.162.162.80,74,spam,10.02.2020 01:50,1
1.163.52.250,74,spam,10.02.2020 01:50,1
1.162.109.104,74,spam,10.10.2019 06:10,1
1.160.160.116,74,spam,11.11.2018 13:50,1
1.162.167.42,74,spam,15.01.2020 10:00,1
1.23.20.106,74,spam,27.06.2019 06:20,1
1.23.163.85,74,spam,09.02.2020 22:00,1
1.55.135.114,74,spam,21.08.2016 06:30,1
1.38.197.48,74,spam,09.02.2020 13:50,1
1.46.129.51,74,spam,09.02.2020 13:50,1
1.54.8.82,74,spam,02.10.2018 05:40,1
1.160.26.143,74,spam,09.02.2020 09:50,1
1.75.228.209,74,spam,09.02.2020 09:50,1
1.162.99.203,74,spam,09.02.2020 09:50,1
1.164.169.203,74,spam,25.12.2019 10:00,1
1.169.113.1,74,spam,31.10.2019 06:00,1
1.169.113.74,74,spam,07.01.2020 10:00,1
1.169.111.234,74,spam,31.12.2019 05:50,1
1.160.165.57,74,spam,09.11.2019 01:50,1
1.160.162.184,74,spam,09.02.2020 02:00,1
1.162.161.30,74,spam,09.02.2020 02:00,1
1.169.110.247,74,spam,14.01.2020 13:50,1
1.186.118.181,74,spam,08.02.2020 22:10,1
2.45.79.223,74,spam,08.02.2020 02:00,1
1.160.166.88,74,spam,08.02.2020 09:50,1
1.39.250.31,74,spam,08.02.2020 09:50,1
1.0.171.10,74,spam,08.02.2020 05:50,1
1.160.16.52,74,spam,07.02.2020 06:10,1
1.162.109.232,74,spam,10.01.2020 06:00,1
2.58.76.93,74,spam,07.02.2020 18:10,1
2.58.77.202,74,spam,07.02.2020 18:10,1
1.38.166.1,74,spam,15.11.2019 10:00,1
1.39.240.2,74,spam,01.11.2019 14:20,1
1.52.193.229,74,spam,03.10.2019 14:10,1
1.52.196.108,74,spam,07.02.2020 13:50,1
1.169.115.24,74,spam,29.12.2019 06:10,1
1.162.103.56,74,spam,23.10.2019 06:20,1
1.52.102.140,74,spam,02.02.2020 18:00,1
1.162.109.187,74,spam,07.02.2020 06:10,1
1.39.200.79,74,spam,07.07.2019 18:10,1
2.25.244.56,74,spam,06.02.2020 22:20,1
1.23.246.193,74,spam,06.02.2020 10:10,1
1.46.168.222,74,spam,06.02.2020 10:10,1
1.53.113.150,74,spam,06.02.2020 10:10,1
1.46.193.94,74,spam,12.09.2019 02:20,1
1.23.195.127,74,spam,05.02.2020 22:20,1
1.187.92.15,74,spam,02.11.2018 21:40,1
1.160.28.245,74,spam,05.02.2020 06:20,1
1.163.53.61,74,spam,14.12.2019 01:50,1
