kl_hash,kl_threat_score,kl_category,kl_first_seen,kl_popularity,kl_threat
CA359F9E090711CDA6B58617C7C86A6C8B83990F,65,malware,19.02.2019 08:51,2,HEUR:Exploit.MSOffice.Generic
78288A46E3AD49F51B33D9245148D363454077FE,65,malware,19.02.2019 08:51,2,HEUR:Exploit.MSOffice.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,65,malware,04.12.2019 13:03,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,65,malware,04.12.2019 13:03,2,HEUR:Trojan.Script.Generic
CF0B3739ED43C042AE3FAF13F36819397F3C1BCA,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
3E3CADE0DE4BA3F68ADE766A1CD452A3F40FC8C8,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
049EC4CE31C74FE88FDEE9274B89777235481299,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
9D78931C9A478BD9BE89711955F577AD35C44376,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
35808C5F66C85EBF76DCB0836DF39DFB86196EA3,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
869EEB4A700BBA4DCA027D9E28397AEB71A6D08A,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
94457CAF258FF675DF1EE4CADFA663A9B15560BC,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
D6A03A735C0CD75F3C1226AD02F1900E645F8C4D,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
9F332D033B1B590CD796636B8ACA4FAEFDF5E6B2,64,malware,23.09.2019 13:35,3,HEUR:Hoax.Script.Loss.gen
B354D4648585D815B6E8DAE20DBA767F0B4CA650,64,malware,23.09.2019 13:35,3,HEUR:Trojan.Script.Generic
3C2BBEC67CF2E054593C91305FEA0D6A60D26E52,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
0C1CB0B16CF5319282AFE533E418F16737A2BE3B,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Agent.gen
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,64,malware,21.11.2019 16:05,2,HEUR:Trojan.Script.Generic
C17F98C182D299845C54069872E8137645768A1A,64,malware,04.04.2020 15:18,2,HEUR:Trojan.Win32.Generic
09D01C05AAF90F3F4DE3427FF787415A1C6FC5C6,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
6112C0AC8296F5EC2181B8CCA339DDEEEA6B923C,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
408961FC89C4E20106B7BD66811AE80B6FDA4C70,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
35E25CEDD3B4EFC8EE60F9B444A9D57ED36A49BB,63,malware,20.11.2019 20:57,5,HEUR:Trojan.Script.Generic
6B6D8A4791F67D0610CAC207055F74B4DEAAA2B2,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
2255714DA1509CF7DB4E2F951D1FD3BCB952C872,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
174B6CF703D0D11A23CBACCD0CACAA35E1DCDD7D,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
23FE96EE97512B5ABA66B226C0BB93AD01BEA090,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
798ED1E2A6D9288BBE9F8EE1A894FB2500171E49,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
376A340C9D3E59192EA1AAAB1A1400CD8915956B,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
16BF0DAE55D72FA6D04ADECFFC0B0CA68D35E0F7,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
75D0E386A11DFB1DFF42A2CDD44FFE42276925D4,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
571337B1CEE8BE90706AB817B0C391A182340245,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
E7FC362EAA54A6C21E3DA6C4BA640D26CDD924B9,63,malware,22.10.2019 22:32,5,Hoax.HTML.FraudLoad.m
5667ACC8D0085E13EF432B82892345BBC63D4CEF,63,malware,25.11.2017 03:51,5,UDS:DangerousObject.Multi.Generic
C8F4B79A669A3057CD715F16EF63295E9A0FC784,63,malware,25.11.2017 03:51,5,UDS:DangerousObject.Multi.Generic
AC61C393A1F9E2DDB4532F68716231B02B291454,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
51B310FAC82FD250BECD742B1DC59735BF1FDB76,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
9F3564B1DC604C88702C32756D25F65B65482A6D,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
17CD3B6616D51CE8A6F0900EAB8020EC262250BA,63,malware,31.03.2020 04:32,4,HEUR:Trojan.Script.Generic
5667ACC8D0085E13EF432B82892345BBC63D4CEF,63,malware,23.11.2017 09:42,4,UDS:DangerousObject.Multi.Generic
17CD3B6616D51CE8A6F0900EAB8020EC262250BA,63,malware,12.04.2020 04:40,3,HEUR:Trojan.Script.Generic
FE78A4C883CF53C752515071F2CBB7A5A92459D5,63,malware,17.02.2020 22:58,3,HEUR:Trojan.Script.Miner.gen
FDA190CE2D04E4D971428D718AA33C5E47994AE6,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
607698605D3EDB94EE633EBEA25E558187300FDE,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
61352298C01DB64ABCD261B24809290226C2F88F,63,malware,11.04.2020 17:54,2,HEUR:Trojan.Script.Generic
7CEC4B42B4E94882B6E2EEA2251700A524334E0F,63,malware,17.08.2018 04:59,2,HEUR:Trojan-Spy.Win32.Stealer.gen
6B6B1244AEF67BD7101F4DD526F7717895CB219F,63,malware,17.08.2018 04:59,2,UDS:DangerousObject.Multi.Generic
6C51B6BE52FF66F9EA439726FD02B8E428FD856D,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
F4875D0245B82FC2CDC84BA6E8AD436EB0D1D5D3,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
4A3CDCFE5373E6F4A2EDEC2576CF7E3F1741CDFF,63,malware,09.04.2020 14:47,2,HEUR:Trojan.Script.Generic
9FF2FE5734187A499EAB4FAA236C6FE4D9738BA2,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
ED5287901D2CBD73083602EF97E9A7405F61EC23,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
A3DB583A55B901037FC7241E5953D143612AD3C6,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
6BA10609A7C3215507E3BD3B8666DE043CD6250B,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
035FF9706F9F3FFDB9AE1ADF2FEDBC01EE0D51F8,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
91EFF89130902B0A17107A1F1A47DA7A8C787DE7,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
B5E91D1C0729BFFD6023E43E893E342D05D4C4DE,63,malware,09.04.2020 14:47,2,HEUR:Trojan.WinLNK.Agent.gen
5593F3880549C9FC50C8DCC5AFD256F5940DDFF0,63,malware,09.04.2020 13:05,2,HEUR:Trojan.Script.Generic
A3DB583A55B901037FC7241E5953D143612AD3C6,63,malware,09.04.2020 13:05,2,HEUR:Trojan.WinLNK.Agent.gen
